law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
R. Max Soeldner,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Rabiat Titilola Ogunmola,,,,,TX,Williamson,,,Workers' Compensation,,,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Raika Renee Rowe,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Rainier Alon Porter,,,,,TX,Williamson,,,Criminal Defense,,,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Rajesh Narayan Choudhary,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Rebekah Booth McCoy,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Reema H. Ali,,,,,TX,Williamson,,,Employment Law,,,Austin,3,1,2026-09-13,State Bar of Texas Member Directory
Reese Dalton Larmer,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Richard L. Budd,,,,,TX,Williamson,,,Real Estate,,,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Robert Martinez,,,,,TX,Williamson,512-993-9773,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Rudy Xavier Rodriguez,,,,,TX,Williamson,,,Criminal Defense,,,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Russell Henry Withers,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Ryan Chowdhury,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Saad Khan,,,,,TX,Williamson,832-429-7223,,Civil Litigation,,,Austin,3,1,2026-09-13,State Bar of Texas Member Directory
Samuel Nathan May,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Sandra Kay Foreman,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Sara Kendall Gray,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Schulman Lopez Hoffer and Adelstein,,,,,TX,Williamson,512-840-0022,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Sean M. Harrison,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Sedora R. Jefferson,,,,,TX,Williamson,,,Employment Law,,,Austin,3,1,2026-09-13,State Bar of Texas Member Directory
"Senterfitt Harrell, PLLC",,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Sera T. Cummings,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Shana Gabrielle Sobel,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Sheri Green Schultz,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Skadden, Arps, Slate, Meagher & Flom LLP",,,,,TX,Williamson,646-279-3551,,General,Al Sila Tower,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Sonia Goel,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Sri Vaisakhi Muddana,,,,,TX,Williamson,737-203-2422,,Immigration,,,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Stephanie Lynn Poole,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Stephen Kenneth Montgomery,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Sylvia F. Hardman,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
TDI-DWC/TCDAO,,,,,TX,Williamson,,,Criminal Defense,,,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Tabrez Yusuf Ebrahim,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Tastemakers Legal, PLLC",,,,,TX,Williamson,512-537-8562,,Estate Planning,,,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Terees Shinn-Jenkins,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Teresa Gutierrez Smith,,,,,TX,Williamson,,,Criminal Defense,,,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Texas Senate,,,,,TX,Williamson,512-463-0112,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of Allison E. Heathman,,,,,TX,Williamson,,,Criminal Defense,,,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
"The Nigh Law Firm, PLLC; Nigh Land Consultants, LLC",,,,,TX,Williamson,,,Real Estate,,,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
"The Scurry Law Firm, PLLC",,,,,TX,Williamson,,,Criminal Defense,,,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Thomas Bradley Bonham,,,,,TX,Williamson,512-508-8951,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Tiffany Kena Timmons Cook,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Tran Phuong Le Abraham,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Tyler James Stara,,,,,TX,Williamson,737-393-5353,,Criminal Defense,,,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Tyresse Horne,,,,,TX,Williamson,,,Real Estate,,,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Tyrus Berton Housh,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
U.S. Navy JAGC,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
United Healthcare,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Valerie Biri Guilbeau,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Verdict Law, PLLC",https://www.verdictlaw.law/,,,,TX,Williamson,512-887-1900,service@verdictlaw.law,Civil Litigation,,,Austin,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Virginia Kay Covarrubia,,,,,TX,Williamson,,,Estate Planning,,,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Vivian Ella Ross Bennett,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Ward&Berry, PLLC",https://www.wardbradel.com/,,,,TX,Williamson,512-507-6144,info@wardbradel.com,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
William Gregory Webb,,,,,TX,Williamson,512-934-7850,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
William Morrison Kennedy,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Willie Gene Bell,,,,,TX,Williamson,512-466-7120,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Worley,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Wright & Greenhill, P.C.",https://www.wrightgreenhill.com/,,,,TX,Williamson,512-961-4389,,Personal Injury,,,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Zhonghua Lai,,,,,TX,Williamson,,,Criminal Defense,,,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Zurreen-Taj Zubairie,,,,,TX,Williamson,,,General,,,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Apollo Information Systems,,,,Austin,TX,Williamson,737-428-8872,,Personal Injury,13525 oystercatcher Dr.,78729,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Barry Browing Attorney At Law,,,,Austin,TX,Williamson,512-826-6293,,Estate Planning,9509 Eddystone St,78729,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
BeeneReposa,,,,Austin,TX,Williamson,512-659-0405,,Criminal Defense,PO Box 170314,78717,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Brian James Siebken,https://siebkenlaw.com/,,,Austin,TX,Williamson,512-826-8029,,General,7634 Elkhorn Mountain Trail,78729,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Fox Injury Attorneys, PLLC",https://www.foxinjuryattorneys.com/,,,Austin,TX,Williamson,512-900-6098,cassandra@foxinjuryattorneys.com,Personal Injury,14900 Avery Ranch Blvd Ste C200 PMB 239,78717,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Glenna Williams and Associates,,,,Austin,TX,Williamson,512-626-0546,,General,13113 Green River trail,78729,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Hurst & Associates, PLLC",http://www.hurstlegal.com/,,,Austin,TX,Williamson,512-627-5760,,Real Estate,15219 Thatcher,78717,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Jackson & Carter, PLLC",http://www.jackson-carter.com/,,,Austin,TX,Williamson,512-473-2002,,Employment Law,6514 McNeil Dr Ste 2-200,78729,Austin,3,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jeanne H. Good,,,,Austin,TX,Williamson,,,Estate Planning,16000 Braesgate Dr,78717,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Joel Reid Thomason,,,,Austin,TX,Williamson,,,Civil Litigation,9009 Alderwood Cove,78717,Austin,3,1,2026-09-13,State Bar of Texas Member Directory
Johnson Roberts LLP,https://www.johnsonrobertsllp.com/,,,Austin,TX,Williamson,512-761-4766,,Criminal Defense,15808 Ranch Road 620 N Ste 200,78717,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Lauren Rasch Greil,,,,Austin,TX,Williamson,,,General,12711 Tantara Dr,78729,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Ben Williams, PLLC",https://lawbkw.com/,,,Austin,TX,Williamson,512-872-6088,info@lawbkw.com,Estate Planning,10119 Lake Creek Pkwy Ste 201,78729,Austin,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Office of Carissa L. Beene, PLLC",,,,Austin,TX,Williamson,512-850-0555,,Criminal Defense,PO Box 170314,78717,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Demetrius J. Davis,,,,Austin,TX,Williamson,956-563-7562,,Criminal Defense,"9741 N. Lake Creek Pkwy, Suite C226",78717,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Serena Li,,,,Austin,TX,Williamson,512-203-2688,,Estate Planning,13145 Partridge Bend Dr,78729,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Law Offices of John S. Green,,,,Austin,TX,Williamson,512-921-0720,,General,10904 Casitas Dr.,78717,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Law Offices of P. Matthew O'Neil,,,,Austin,TX,Williamson,512-473-2002,,Workers' Compensation,6514 McNeil Dr Ste 2-201,78729,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Marcia Inger,,,,Austin,TX,Williamson,512-673-6279,,Estate Planning,7514 Dallas Drive,78729,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Montes Law Practice,https://monteslawpractice.com/,,,Austin,TX,Williamson,512-519-9926,,General,"14900 Avery Ranch Blvd, Ste C200",78717,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Peter Jay Randall,,,,Austin,TX,Williamson,,,General,PO Box 170577,78717,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Phillip Ray Crecelius,,,,Austin,TX,Williamson,512-918-8367,,General,13215 Kerrville Folkway,78729,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
R. Quanah Stewart,,,,Austin,TX,Williamson,512-804-9067,,General,ATX,78717,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Robynn L. Fletcher,,,,Austin,TX,Williamson,512-736-5516,,General,PO Box 170226,78717,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Rose, Law Firm",,,,Austin,TX,Williamson,479-685-2185,,Employment Law,9821 N. Labe Creek Pkwy #3138,78717,Austin,3,1,2026-09-13,State Bar of Texas Member Directory
"Russo Law, PLLC",,,,Austin,TX,Williamson,512-765-5454,,Employment Law,"10109 Lake Creek Pkwy, No. 170202",78729,Austin,3,1,2026-09-13,State Bar of Texas Member Directory
Sandra M. Fitzpatrick,,,,Austin,TX,Williamson,512-310-0894,,Estate Planning,14313 Mowsbury Drive,78717,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Smith & Bledsoe Family Law,https://www.smithfamilylawfirm.com/,,,Austin,TX,Williamson,512-277-3166,contact@smithfamilylawfirm.com,General,13284 Pond Springs Rd Ste 503,78729,Austin,4,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Tanya Ochoa Attorney at Law,,,,Austin,TX,Williamson,512-774-2860,,General,PO Box 170213,78717,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"The Knight Law Firm, LLP",,,,Austin,TX,Williamson,512-323-5778,,Real Estate,PO Box 170114,78717,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Thuc Buu Nguyen,,,,Austin,TX,Williamson,,,General,12806 Arrowhead Pass,78729,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Wooding Law,https://www.woodinglaw.com/,,,Austin,TX,Williamson,833-545-9663,,General,14900 Avery Ranch Blvd Ste C200 PMB 55,78717,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Aligned Life and Legacy Law, PC",https://www.alignedlifeandlegacy.com/,,,Cedar Park,TX,Williamson,512-337-2151,hello@alignedlifeandlegacy.com,Estate Planning,"12160 W. Parmer Ln., Ste. 130-417",78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Andreana Janelle Wilson Salazar,,,,Cedar Park,TX,Williamson,,,Real Estate,1825 CHULA VISTA DR,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Arcus,,,,Cedar Park,TX,Williamson,512-230-9889,,General,"Investors Life Insurance Company of NA 1200 Cottonwood Creek Trl, Ste 200",78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Aubrey Morgan Lopez, J.D. PLLC",https://amljd.co/,,,Cedar Park,TX,Williamson,512-481-9950,hello@amljd.co,General,"1320 Arrow Point Dr., Ste. 501, No. 177",78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Blake E. Rizzo Law Firm, PLLC",,,,Cedar Park,TX,Williamson,832-259-9054,,General,1516 Skip Tyler Dr,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Bravo-Bonetti Legal, PLLC",https://www.bravobonettilegal.com/,,,Cedar Park,TX,Williamson,512-662-4303,,Immigration,701 E Whitestone Blvd Ste 120,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Cassandra Turner Swain,,,,Cedar Park,TX,Williamson,,,General,PO Box 627,78630,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Daniel Barry Law Offices,,,,Cedar Park,TX,Williamson,737-777-3226,,Criminal Defense,2339 zoa drive,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Daniel Edward Murphy,,,,Cedar Park,TX,Williamson,,,General,321 Angus Drive,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Doyle Ross Jackson,,,,Cedar Park,TX,Williamson,325-200-7163,,Criminal Defense,1308 Deep Brook Path,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Eleanor Kikumi Meltzer,,,,Cedar Park,TX,Williamson,,,General,PO Box 65,78630,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Elizabeth M. Cook,,,,Cedar Park,TX,Williamson,,,General,2800 Tierra Blanco Trail,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Elsie F. Craven,,,,Cedar Park,TX,Williamson,512-477-8999,,Criminal Defense,1301 W Whitestone Blvd Apt 445,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
"Ely, Valentine & Reed, PLLC",https://evrfirm.com/,,,Cedar Park,TX,Williamson,512-562-7000,info@evrfirm.com,Personal Injury,700 Market St Ste 202,78613,Austin,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Fundamental Advisory,,,,Cedar Park,TX,Williamson,714-362-5594,,Employment Law,PO Box 2527,78630,Austin,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
G Oden PLLC,,,,Cedar Park,TX,Williamson,512-791-3467,,Criminal Defense,100 E Whitestone Blvd Ste 148 PMB 120,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
"Guevara Law, P.C.",https://guevaralaw.com/,,,Cedar Park,TX,Williamson,512-904-0010,,General,201 S Lakeline Blvd Ste 704,78613,Austin,4,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Guy Edwards Henry,,,,Cedar Park,TX,Williamson,,,General,NONE,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Harlan P. Abright,,,,Cedar Park,TX,Williamson,940-521-5873,,General,1514 Rimstone Dr,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Harris & McKeown Law Firm, PC.",https://www.hmlawfirmtx.com/,,,Cedar Park,TX,Williamson,512-668-7733,,General,921 W New Hope Dr Ste 104,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
JT Earls Law,,,,Cedar Park,TX,Williamson,512-948-3977,,Criminal Defense,310 E New Hope Dr,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Jackson Law Firm,https://www.thejacksonfirm.com/,,,Cedar Park,TX,Williamson,512-528-1900,,Criminal Defense,1464 E Whitestone Blvd Ste 2201,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"James Twombly, P.C.",https://austin-attorney-lawyer.com/,,,Cedar Park,TX,Williamson,512-225-0005,james@twombly-law.com,Personal Injury,2207 Granger Lane,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jared Lynn Rann,,,,Cedar Park,TX,Williamson,,,Real Estate,303 Water Oak Dr.,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Jeffrey Alan Grotevant,,,,Cedar Park,TX,Williamson,,,General,2404 Paige Cv,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
John A. Halbleib,,,,Cedar Park,TX,Williamson,512-663-2340,,Criminal Defense,1006 Williams Way,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
John M Lane Law PLLC,https://johnlanelaw.com/,,,Cedar Park,TX,Williamson,512-712-4794,john@johnlanelaw.com,Estate Planning,1001 Cypress Creek Rd Ste 405,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Kassi Jane Horner,,,,Cedar Park,TX,Williamson,,,General,801 C-Bar Ranch Trail 3006A,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Kathleen Townsley,,,,Cedar Park,TX,Williamson,512-925-9898,,Estate Planning,1707 Catchfly Cove,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
"Katie R. Robinson Law Firm, PLLC",,,,Cedar Park,TX,Williamson,512-649-2405,,Estate Planning,PO Box 753,78630,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia
Kaylene F. Kunzel,,,,Cedar Park,TX,Williamson,,,General,2614 Corabella Pl,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Keesha Montoya Law, PLLC",https://keeshamontoyalaw.com/,,,Cedar Park,TX,Williamson,512-373-4200,clientreplies@keeshamontoyalaw.com,Estate Planning,1464 E Whitestone Blvd Ste 2402,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Kirk E. Martin,,,,Cedar Park,TX,Williamson,830-279-4018,,General,PO Box 970,78630,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Kristin Lanai Doles,,,,Cedar Park,TX,Williamson,,,Criminal Defense,PO Box 1512,78630,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
L. Kulik,,,,Cedar Park,TX,Williamson,,,General,2609 Passion Flower Pass,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"LSEJ, PLLC",https://www.lsejlaw.com/,,,Cedar Park,TX,Williamson,512-379-5800,bgaines@lsejlaw.com,General,120 S Lakeline Blvd Bldg 4-200,78613,Austin,4,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Larsen Immigration Law,https://larsenimmigration.com/,,,Cedar Park,TX,Williamson,512-774-5551,info@larsenimmigration.com,Criminal Defense,910 Quest Pkwy Ste 7,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of David A Harris PLLC,,,,Cedar Park,TX,Williamson,,,Personal Injury,3111 Media Dr,78641,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of David B. Pittard,,,,Cedar Park,TX,Williamson,512-663-2624,,Personal Injury,1519 Big Meadow Dr,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Jack V. Musgrove,,,,Cedar Park,TX,Williamson,512-689-6116,,General,2911 Briona Wood Ln,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Joshua P. Murray,https://www.cedarparklaw.com/,,,Cedar Park,TX,Williamson,512-257-1010,,Estate Planning,310 E New Hope Dr,78613,Austin,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Margaret Schmucker,http://appellatecourtlaw.com/,,,Cedar Park,TX,Williamson,512-627-8040,,Criminal Defense,"1841 S Lakeline Blvd, Suite 101-158",78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Offices of Jodee L. Scott; Central Texas Hill Country Law, PLLC",https://centexhillcountrylaw.com/,,,Cedar Park,TX,Williamson,512-456-0319,,Estate Planning,P.O. Box 2144,78630,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Offices of Stephanie Hon, PLLC",https://stephaniehonlaw.com/,,,Cedar Park,TX,Williamson,512-888-9378,info@stephaniehonlaw.com,Estate Planning,"1900 Cypress Creek Road, Suite 100",78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Law Offices of William N. Woodson, III",,,,Cedar Park,TX,Williamson,760-535-6645,,General,1807 Edelweiss Dr,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Lemuel U Anaejionu,,,,Cedar Park,TX,Williamson,512-632-5300,,General,110 S Big Sur Dr,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Lindauer Law PLLC,,,,Cedar Park,TX,Williamson,512-246-0988,,General,PO Box 3623,78630,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Low Swinney Evans & James, PLLC",https://www.lsejlaw.com/,,,Cedar Park,TX,Williamson,512-379-5800,bgaines@lsejlaw.com,Civil Litigation,120 S Lakeline Blvd Bldg 4-200,78613,Austin,3,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Marc Albert Robinson,,,,Cedar Park,TX,Williamson,,,General,325 Angus Dr,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Mariano Axel Conde De Frankenberg,,,,Cedar Park,TX,Williamson,,,General,2208 Sharon Dr,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Mark P. Gagnon,,,,Cedar Park,TX,Williamson,,,Real Estate,2707 Mingus Dr,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Martineau Petroleum,,,,Cedar Park,TX,Williamson,,,General,1315 Dove Haven Loop,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"McGirr Law, P.C.",https://mcgirrlaw.com/,,,Cedar Park,TX,Williamson,512-344-9081,office@mcgirrlaw.com,Criminal Defense,201 S Lakeline Blvd Ste 301,78613,Austin,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Nathan Wesley Ramsey,,,,Cedar Park,TX,Williamson,814-777-2455,,General,1400 Little Elm Trl Unit 1000,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
"Ninomiya Law, PLLC",https://ninomiyalaw.com/,,,Cedar Park,TX,Williamson,512-415-5347,kent@ninomiyalaw.com,Employment Law,PO Box 3141,78630,Austin,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Okta,,,,Cedar Park,TX,Williamson,408-610-3900,,General,1707 Atlas Rd,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Paul A. Ledbetter,,,,Cedar Park,TX,Williamson,469-939-3283,,Real Estate,301 Trailridge Drive,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Penny Young Haye,,,,Cedar Park,TX,Williamson,512-677-4293,,Estate Planning,501 Territory Trl,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Renee L. Davis,,,,Cedar Park,TX,Williamson,,,Estate Planning,3000 Great Valley Drive,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Robbins Estate Law,https://robbinsestatelaw.com/,,,Cedar Park,TX,Williamson,512-361-5953,,Estate Planning,"13625 Ronald Reagan Blvd Bldg 5, Ste 200",78613,Austin,2,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Robert R. Flores, Attorney & Counselor",,,,Cedar Park,TX,Williamson,512-450-8787,,Criminal Defense,PO Box 2572,78630,Austin,5,1,2026-09-13,State Bar of Texas Member Directory
Robert Valentin Salinas,,,,Cedar Park,TX,Williamson,512-779-7584,,General,1217 Parker Place,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory
Ryan Lucas James,,,,Cedar Park,TX,Williamson,512-379-5800,,Real Estate,120 S Lakeline Blvd Bldg 4-200,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
Sabol Law PLLC,https://esabollaw.com/,,,Cedar Park,TX,Williamson,512-222-9239,info@esabollaw.com,Estate Planning,201 S Lakeline Blvd Ste 501,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory; Justia
Samuel George Campbell,https://www.cspatents.com/,,,Cedar Park,TX,Williamson,512-439-5084,info@cspatents.com,General,2800 E Whitestone Blvd Ste 120 PMB 114,78613,Austin,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
San Nicolas Law,,,,Cedar Park,TX,Williamson,,,Real Estate,1403 Chalk Ln,78613,Austin,2,1,2026-09-13,State Bar of Texas Member Directory
"SanLaurent & Hutchens Law Group, PLLC",https://slhilaw.com/,,,Cedar Park,TX,Williamson,512-693-9343,,Immigration,1001 Cypress Creek Rd Ste 302,78613,Austin,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Silverleaf Legal Group, PLLC",https://silverleaflegal.com/,,,Cedar Park,TX,Williamson,512-337-7271,,Estate Planning,2901 Caballo Ranch Blvd Bldg 1,78641,Austin,2,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Slaton Schauer Law PLLC,https://austinestateplan.com/,,,Cedar Park,TX,Williamson,512-258-9455,,Estate Planning,102 Raley Rd,78613,Austin,2,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
