law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Kasey Lynn Foreman,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kateland Payne,,,,,TX,Denton,940-395-9263,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Katherine A. Antwi,,,,,TX,Denton,,,Employment Law,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
Katherine A. Velasco,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Katie Olson Withem,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Katrina Heald Welch,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Keith D. Simonson,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kelly D. Gongloff,,,,,TX,Denton,,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
"Kelly Taber, Attorney",,,,,TX,Denton,830-214-3448,,Real Estate,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Kenneth Collin Delano,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kenneth Ray Friesenhahn,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kermit R. Williams,,,,,TX,Denton,,,Employment Law,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
Kerry Wirfel Cantrell,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kevin Michael Pierce,,,,,TX,Denton,469-682-7376,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kevin Patrick Welch,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kevin Ross McCormick,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kimberly Ann Moore,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Knight & Associates,,,,,TX,Denton,972-277-1050,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
"Kotel Law, PLLC",https://www.kotellaw.com/,,,,TX,Denton,214-995-4731,kathy.kotel@kotellaw.com,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Kristina Marie Smith,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kristine Nguyen,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kurt R. Grimm,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Ky Nguyen,,,,,TX,Denton,,,Real Estate,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Kyle Dalton Davis,,,,,TX,Denton,940-390-8119,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Kyra C. Adway,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Lafoy Orlando Thomas,,,,,TX,Denton,214-636-3217,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Lance Andrew Cooper,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Lanni Elaine Jones Romney,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Laura Perez Larson,,,,,TX,Denton,,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Law Office of Chad Walker,,,,,TX,Denton,469-964-0071,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Law Office of Cyndi M. Nahas,,,,,TX,Denton,972-342-4444,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
"Law Office of Dhara A Patel, PLLC",https://daplawfirm.com/,,,,TX,Denton,201-293-6510,dhara@daplaw.com,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Leo Roy Alberigi,,,,,TX,Denton,707-889-1535,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Leslie Ann Watkins,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Leslie Serrano,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Lezley Collier Lewis,,,,,TX,Denton,972-977-9961,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Lincy Veliyil Georgekutty,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Lindsey Brooke Knapp,,,,,TX,Denton,,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Lisa Nannette Lovett,,,,,TX,Denton,469-569-6590,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Logan Marie Chisholm,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Madeleine G. Zemler,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Maia Dawn Bartee,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Marc Gregory Weinberg,,,,,TX,Denton,,,Real Estate,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Margaret Teresa Trembath,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Maria Heck Belfield,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Marion Turner Vanbebber,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Mark Lehberg,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Markel Corporation and Affiliates,,,,,TX,Denton,682-237-2157,,Civil Litigation,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
MaryKathryn Dick,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Mathew Weber Grynwald,,,,,TX,Denton,214-457-9065,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Matthew Brantley Sapp,,,,,TX,Denton,,,Real Estate,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Matthew David Colagrosso,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Matthew Thomas Henscheid,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Matthew Wayne Ketcherside,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Meagan Corser,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Melanie Hogan,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Melinda Alys Boyd Webb,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Melinda Scissors Conley,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Melissa Roy,https://www.mroylaw.com/,,,,TX,Denton,,info@mroylaw.com,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Meredith Ford Henchey,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Micah Fernandes,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Michael Anthony Castellanos,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Michael P. Penick,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Michele Anne Le,,,,,TX,Denton,,,Civil Litigation,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
Miri Lim,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Mitzi S. Willis,,,,,TX,Denton,,,Civil Rights,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
Morgan Kyle Maeker,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Morgan Renee Walton,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Myung S. Lee,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
"Nancy J. Reed, PC",,,,,TX,Denton,405-227-0696,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Natasha Waliany Hussain,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Nathalie Bao Truc Nguyen,,,,,TX,Denton,,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Neela Fatehali Ranmal,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Nicole Margaret Marfut,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Nneka Ifeyinwa Menyuah,,,,,TX,Denton,,,Civil Rights,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
Noel Marie Schaefers,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Nyremma C. Shields,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Omar Valdez,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Oram Houghton,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Pantheon Legal Group,,,,,TX,Denton,817-381-2216,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Patricia Griffith,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Patrick Louis Lercara,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Patrick M. Arnold,,,,,TX,Denton,214-789-1883,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Paul K. Konadu,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Philip Javier Anderson,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Priscilla Elizabeth Connor,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Priya Govindji Johnson,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
"QUAYNOR LEGAL SERVICES, PLLC",https://qlslegal.com/,,,,TX,Denton,469-573-4739,,Civil Litigation,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Rachel Lacie Heinrich,,,,,TX,Denton,214-901-3265,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Rachel Thien Le,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Raven Halene Williams,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Ray-Anthony O'Neal Ellis,,,,,TX,Denton,,,Civil Litigation,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
"RealManage, LLC",https://realmanage.com/,,,,TX,Denton,866-403-1588,info@realmanage.com,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Redding Law Office PLLC,https://www.reddinglawoffice.com/,,,,TX,Denton,817-601-1786,chelsea@reddinglawoffice.com,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Regency Integrated Health Services,,,,,TX,Denton,412-327-3386,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Reichman Jorgensen Lehman Feldburg,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Renee Page Marietta,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Reyes Browne Law,,,,,TX,Denton,469-962-4033,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Rhonda Denise Jackson,,,,,TX,Denton,,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Richard Warren Nelson,,,,,TX,Denton,972-978-8232,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Robert B. Caput,,,,,TX,Denton,,,Civil Litigation,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
Robert Benjamin French,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Robert Boyd Padgett,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Robert Earl Whitbeck Lindsey,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Robert L. McGee,,,,,TX,Denton,,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Roger James Ivey,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Roger Lee White,,,,,TX,Denton,,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Rolonda Marissa Cousin Olaleye,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Ronaldo Eduardo Guerra,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Ronghua Wang,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Royeal Frasier-Lewis,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Russell E. Wilson,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Ryan Patrick Aubrey,,,,,TX,Denton,214-537-0162,,Bankruptcy,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Ryan William Baker,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Sabari Sree Kumar,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Samantha Maxine Mikolajczyk,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Sandra Perkins Esq,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
"Santilli Law, PLLC",,,,,TX,Denton,940-268-4225,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Sarah Dika,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
"Sawko & Burroughs, P.C.",,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Sean Michael Jackson,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Serenity Healthcare,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Seth Connor Rasmussen,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Seth Sanders Hulse,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Shakeeb U. Mir,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Shannon Dee Miller,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Shannon Kay Willis,,,,,TX,Denton,972-818-9700,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Shellena Hussein,,,,,TX,Denton,214-926-6543,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Shelly Kaye Cross,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Skyler Keith VanDerwerken,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Slater Alexander Gorham,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Sooren Thathiah,,,,,TX,Denton,214-646-8673,,Estate Planning,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Stacye Marie Harness,,,,,TX,Denton,,,Employment Law,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
Stephanie Christine Bagwell,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Stephanie Elizabeth Cecere,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Stephanie Marie Mistry,,,,,TX,Denton,347-901-3224,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Stephen Kelly Harmon,,,,,TX,Denton,,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
"Stephen R Loe, PLLC",,,,,TX,Denton,972-741-1331,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Steven M. Deel,,,,,TX,Denton,972-948-9544,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Stewart Wayne,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Stronghold Investment Management,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Stutz Law PLLC,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Sutton Consulting,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Sydney Jo McCaulley,,,,,TX,Denton,,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Sydney Robinson,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Tamra Genee Wilder,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
TaxPlanIQ,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
Taylor Daniel Brown,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Taylor Elizabeth Whitwell,,,,,TX,Denton,,,Immigration,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Taylor Marie Gutierrez,,,,,TX,Denton,214-513-0125,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Thais Tripode Oliveira Alves,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
"The Boeing Company, Chief Privacy Officer",,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
The Law Office of Keena Miller,,,,,TX,Denton,214-423-5393,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
"The Law Office of Melissa M. Simpson, PLLC",,,,,TX,Denton,940-390-9177,mmsimpsonlaw@gmail.com,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
The Law Offices of Fareed Saba,,,,,TX,Denton,,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
"The Travel Law Advocate, PLLC",https://travellawadvocate.com/,,,,TX,Denton,,info@travellawadvocate.com,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory; State Bar self-reported website
"The Wolf Law Firm, PC",,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Thomas Michael Cooper,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Thomas Virgil Hall,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Thomas Wendt,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Tiffany L. Campbell,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Tillman Bradley Strahan,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Timothy John Magliaro,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Timothy Neil Sweeney,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Tina Deanne Davila,,,,,TX,Denton,,,Employment Law,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
Tino Sebastian Illiparambil,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Tori Glazner Wilson,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Tracee Renee Ousley Darby,,,,,TX,Denton,,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Transportation Security Administration,,,,,TX,Denton,,,Employment Law,,,Dallas-Fort Worth,3,1,2026-09-12,State Bar of Texas Member Directory
Troy Matthew Miller,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Tyler Kyle Rochon,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
US Small Business Admin,,,,,TX,Denton,,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Unoco PLS,,,,,TX,Denton,231-846-1170,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Vicky L. Gunning,,,,,TX,Denton,,,Real Estate,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Victor Osamudiame Obaseki,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Victor Yang,,,,,TX,Denton,972-333-4191,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Victoria Anne Oates,,,,,TX,Denton,,,Personal Injury,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Victoria May Smiegocki,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Victoria Rose Tompkins,,,,,TX,Denton,,,Bankruptcy,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Virgil L. Vahlenkamp,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Wade Stephen Goertz,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
"Watson, Caraway, Luningham, Bradley, & Trammell LLP",,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Wayne C. Young,,,,,TX,Denton,,,Real Estate,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Weaver Johnston Nelson,,,,,TX,Denton,210-326-3364,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Wendi Marie Davis,,,,,TX,Denton,,,Real Estate,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Weston Ray Jones,,,,,TX,Denton,,,Criminal Defense,,,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Wilhelm Friedrich Bierman,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
William Judson Reese,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Yashaswini Vasamsetty,,,,,TX,Denton,,,Immigration,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Yepez Law,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Zachary DeFelice,,,,,TX,Denton,,,General,,,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Zwicker & Associates,,,,,TX,Denton,,,Bankruptcy,,,Dallas-Fort Worth,2,1,2026-09-12,State Bar of Texas Member Directory
Ashlee Daniele Scoggins,,,,Argyle,TX,Denton,,,General,923 Frenchtown Road,76226,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
Bradley Brooks Carpenter,,,,Argyle,TX,Denton,,,Criminal Defense,1652 Fm 407 E Ste 200,76226,Dallas-Fort Worth,5,1,2026-09-12,State Bar of Texas Member Directory
Daeho Park,,,,Argyle,TX,Denton,,,General,11117 Smoky Oak Ct,76226,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
"Daniel M. Knoernschild, P.C.",,,,Argyle,TX,Denton,405-615-9360,,General,116 Country Lakes Drive,76226,Dallas-Fort Worth,4,1,2026-09-12,State Bar of Texas Member Directory
