law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Larry W. Turner,,,,Temple,TX,Bell,,,General,2931 Kyndal Dr,76502,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Daniel A Cunningham,,,,Temple,TX,Bell,254-760-4938,,Personal Injury,3205 Oakview Dr,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Jack F. Holmes,,,,Temple,TX,Bell,254-697-9129,,Criminal Defense,202 West Walker Ave,77501,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
"Law Office of Kyle Watkins, PLLC",https://law-manage.com/,,,Temple,TX,Bell,254-444-9920,,Criminal Defense,2102 Birdcreek Dr,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Linzy & Thigpen,https://linzythigpen.com/,,,Temple,TX,Bell,254-773-1663,,Estate Planning,PO Box 428,76503,Killeen-Temple,2,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Maria Carmen Gonzalez Garcia,,,,Temple,TX,Bell,254-213-9288,,Criminal Defense,100 Kasberg Dr Ste A,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Masin Law PLLC,https://masinlaw.com/,,,Temple,TX,Bell,254-233-1840,info@masinlaw.com&quot;,Criminal Defense,"1 E Central Ave, Ste. 206",76501,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Michael Turner Norman,,,,Temple,TX,Bell,254-624-5747,,General,6 S 1st St Ste 200,76501,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Oliver C. Perkins,,,,Temple,TX,Bell,512-547-1678,,General,10401 Bryson Dr,76502,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Pat Finnegan McGowan,,,,Temple,TX,Bell,254-778-8934,,Estate Planning,2584 Blue Meadow Dr,76502,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
Pearson & Pearson,,,,Temple,TX,Bell,254-778-0699,,Estate Planning,3809 S General Bruce Dr Ste 103 PMB 323,76502,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Popelka Law Firm PLLC,https://www.lawfirmtemple.com/,,,Temple,TX,Bell,254-774-7880,templeattorney@sbcglobal.net,Estate Planning,6173 W Adams Ave Ste C # 201,76502,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Prater Llamas PLLC,https://www.prater-ridleylaw.com/,,,Temple,TX,Bell,254-773-9081,,General,PO Box 1141,76503,Killeen-Temple,4,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
"Scott V Allen, Atty at Law",,,,Temple,TX,Bell,254-774-9565,,Personal Injury,16 E Avenue A Ste 206,76501,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Secrest Law Firm,https://secrestlawfirm.com/,,,Temple,TX,Bell,254-773-5215,,Estate Planning,3600 Birdcreek Dr,76502,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Steve Lee, Attorney At Law",,,,Temple,TX,Bell,254-613-5343,,Criminal Defense,3513 SW H K Dodgen Loop Ste 102,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
Steven M. Dunbar,,,,Temple,TX,Bell,713-703-1217,,General,PO Box 1301,76503,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
Tarver & Blythe,https://www.tarver-blythelaw.com/,,,Temple,TX,Bell,254-773-2167,,Criminal Defense,PO Box 2088,76503,Killeen-Temple,5,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
Tera D. Johnson,,,,Temple,TX,Bell,,,Personal Injury,2010 SW H K Dodgen Loop Ste 201,76504,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
The Frank Cimino Law Firm,https://www.ciminolawfirm.com/,,,Temple,TX,Bell,254-220-4096,info@ciminolawfirm.com,Criminal Defense,704 N 3rd St,76501,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"The Law Offices of Michael F. White, P.C.",,,,Temple,TX,Bell,254-770-3388,,Criminal Defense,100 Kasberg Dr Ste A,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The Tisdale Law Firm,,,,Temple,TX,Bell,254-634-8600,,Criminal Defense,1216 S 31st St,76504,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Tom Normand, Attorney at Law",,,,Temple,TX,Bell,254-307-8463,,Estate Planning,2102 Birdcreek Dr Ste B,76502,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Tyroch Boyd PLLC,,,,Temple,TX,Bell,254-547-2693,,Criminal Defense,2027 S 61st St Ste 105,76504,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
"Vajdak Properties, Llc",,,,Temple,TX,Bell,254-773-1575,,Real Estate,2702 Birdcreek Rd,76502,Killeen-Temple,2,1,2026-09-13,State Bar of Texas Member Directory
William T. Wilson,,,,Temple,TX,Bell,254-771-5885,,Personal Injury,PO Box 427,76503,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia
Zachary Allen Irons,,,,Temple,TX,Bell,,,Personal Injury,4414 Ponderosa Lane,76502,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory
dan kacir attorney,http://kacirlaw.com/,,,Temple,TX,Bell,254-773-2171,kacirlaw@sbcglobal.net,Criminal Defense,PO Box 1754,76503,Killeen-Temple,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Michaelyn Bond Giebler,,,,Troy,TX,Bell,832-266-8603,,General,P. O. Box 7,76579,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory
"The Law Office of Leslie J. Valladares, LLC",https://lvlaw.us/,,,Troy,TX,Bell,254-760-0879,,General,P.O. Box 112,76579,Killeen-Temple,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
