law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Martinez Franklin PLLC,https://mfmtxlaw.com/,,,Laredo,TX,Webb,956-625-5960,mfmtxlaw@gmail.com,Estate Planning,104 Del Ct Ste 300,78041,Laredo,2,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Martinez King Law Firm, PLLC",https://www.martinezkinglaw.com/,,,Laredo,TX,Webb,956-370-5464,marketing@martinezkinglaw.com,General,8917 Molly Ste 2,78045,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Melissa A. Lopez,,,,Laredo,TX,Webb,956-267-4848,,Criminal Defense,"6999 McPherson Rd, Ste 217-5",78045,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Natalia Francesca Jasso,,,,Laredo,TX,Webb,,,Bankruptcy,1300 Victoria St,78040,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Nelly Gabriela Salazar Casares,,,,Laredo,TX,Webb,956-523-4101,,Estate Planning,1110 Washington St Ste 102,78040,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Olivero E. Canales,,,,Laredo,TX,Webb,956-723-5092,,Criminal Defense,719 Chihuahua St Ste 102,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Oscar O. Pena Law, PLLC",,,,Laredo,TX,Webb,956-722-5167,,Criminal Defense,PO Box 1324,78042,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
PALVA Intellectual Property Law Firm,https://www.palvaip.com/,,,Laredo,TX,Webb,956-267-4249,info@palvaip.com,General,1617 Chacon St,78043,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Parker J. Neel,,,,Laredo,TX,Webb,956-723-6346,,Estate Planning,PO Box 450029,78045,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Paul David Gallego,,,,Laredo,TX,Webb,956-898-9434,,General,2615 Garfield St,78043,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Person Mohrer Morales Boddy Garcia Gutierrez (PMBG) PLLC,https://pmbglaw.com/,,,Laredo,TX,Webb,956-727-4411,,Civil Litigation,602 E Calton Rd Ste 202,78041,Laredo,3,4,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Quintanilla Law, PLLC",,,,Laredo,TX,Webb,956-725-0400,,Immigration,"7718 McPherson Rd, Suite 5",78045,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
Reuben Guerra Delgado,,,,Laredo,TX,Webb,,,General,1110 Victoria St.,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Ricardo Xavier Guerra,,,,Laredo,TX,Webb,956-523-4900,,General,401 Market Street,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Roberto Balli,https://webbcountycriminaldefense.com/,,,Laredo,TX,Webb,956-712-4999,,Criminal Defense,PO Box 1058,78042,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Roberto Moran,,,,Laredo,TX,Webb,956-235-1056,,Personal Injury,"802 East Saunders Street, Laredo, TX, US",78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Roderick C. Lopez, P.C.",https://lawredo.com/,,,Laredo,TX,Webb,956-568-5028,,Personal Injury,6557 Metro Ct Ste 1,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Rogelio Garza Rios,,,,Laredo,TX,Webb,956-722-8063,,Criminal Defense,"6414 McPherson, Ste. 6",78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Rogelio Soto,,,,Laredo,TX,Webb,956-523-4900,,General,1110 Victoria St Ste 401,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Rosa M Cuellar,,,,Laredo,TX,Webb,,,General,P.O. Box 451801 718 Rubio Rd.,78045,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"Rubio Law Firm, PLLC",,,,Laredo,TX,Webb,956-712-2223,,Criminal Defense,1000 Washington St Ste 4,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
"Saenz Law Group, PLLC",,,,Laredo,TX,Webb,956-707-1010,,Civil Litigation,1020 Juarez Ave,78040,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
Saldana Law PLLC,https://www.saldanalawfirm.com/,,,Laredo,TX,Webb,956-726-1631,,Criminal Defense,217 W Village Blvd Ste 3,78041,Laredo,5,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
Sames & Werstak LLP,,,,Laredo,TX,Webb,956-727-2995,,Civil Litigation,6721 McPherson Rd Ste 360,78041,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
Sergio (keko) Martinez,,,,Laredo,TX,Webb,956-771-0881,,General,PO Box 6727,78042,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Sylvia Ornelas Molina,,,,Laredo,TX,Webb,956-286-0137,,Criminal Defense,3004 Robert Frost,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
THE CANTU LAW FIRM,https://www.cantulaw.com/,,,Laredo,TX,Webb,956-753-8400,,Criminal Defense,1318 Juarez Ave,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
TSI,,,,Laredo,TX,Webb,956-712-6150,,General,5002 Riverside Dr,78041,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Tellez Law PLLC,https://www.tellezlaw.com/,,,Laredo,TX,Webb,956-717-8200,,Criminal Defense,702 Corpus Christi St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Texas Personal Injury Experts, PLLC",https://www.texaspersonalinjuryexperts.com/,,,Laredo,TX,Webb,833-300-0000,info@texaspersonalinjuryexperts.com,Personal Injury,424 E Del Mar Blvd,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The Dickerson Law Firm,https://www.dickersonlaw.com/,,,Laredo,TX,Webb,956-791-5422,info@dickersonlaw.com,Estate Planning,2 Lindenwood Dr.,78045,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The Garcia Firm PLLC,,,,Laredo,TX,Webb,956-724-1125,,Criminal Defense,5829 Northgate Lane,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The J M Dickerson Law Firm PLLC,https://www.dickersonlawcentraltx.com/,,,Laredo,TX,Webb,956-791-5422,john.exp@gmail.com,Estate Planning,2 Lindenwood Dr,78045,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"The Law Office of Alberto Long, III, PLLC",,,,Laredo,TX,Webb,956-267-7425,,General,1219 Victoria St Ste 4,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of Arturo Gallegos,,,,Laredo,TX,Webb,956-727-2800,,Criminal Defense,1102 Scott St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of Clarissa Garza-Gongora Canales,,,,Laredo,TX,Webb,956-728-7474,,General,"5517 McPherson Rd., Ste. 14 Clarissa Garza-Gongora Canales",78041,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"The Law Office of Claudia Lanese Garcia,",,,,Laredo,TX,Webb,956-753-0003,,Civil Litigation,7913 McPherson Rd Ste 103,78045,Laredo,3,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of Genevieve A. Silveroli,,,,Laredo,TX,Webb,786-334-7887,,General,"5802 Bob Bullock C1, Suite 328C-275",78041,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of Jose Salvador Tellez,,,,Laredo,TX,Webb,956-722-0008,,Criminal Defense,7019 W. Village Blvd. Ste.205,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of Karla V. Arce,,,,Laredo,TX,Webb,956-235-3331,,Personal Injury,345 Saint Julien Dr,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
The Law Office of Loredo and Gonzalez PLLC,,,,Laredo,TX,Webb,,,General,1615 Decano Ln,78046,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"The Law Office of Mirna Gonzalez, P.L.L.C.",,,,Laredo,TX,Webb,956-568-6703,,General,"6010 McPherson Rd., Suite #120",78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"The Law Office of Sergio R Davila, PLLC",https://www.sdavila-law.com/,,,Laredo,TX,Webb,956-731-0173,sdavila@sdavila-law.com,General,6999 McPherson Rd Ste 109-4,78041,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"The Lezcano Law Firm, PLLC",,,,Laredo,TX,Webb,956-615-0111,,Personal Injury,7115 N Bartlett Ave.,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
The Notzon Law Firm,,,,Laredo,TX,Webb,956-717-1961,,Personal Injury,6999 McPherson Rd Ste 325,78041,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The Vela Firm,,,,Laredo,TX,Webb,956-568-0221,,General,6557 Metro Ct Ste 3,78041,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Thomas Wilson Reavley,,,,Laredo,TX,Webb,512-910-4115,,General,220 N Zapata Hwy Ste 11,78043,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Trautmann & Garcia, Attorneys at Law, PLLC",https://tglawtx.com/,,,Laredo,TX,Webb,956-937-3700,,Employment Law,7110 Rocio Dr Ste 13,78041,Laredo,3,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Trevino Haynes, PLLC",https://www.tvhlawfirm.com/,,,Laredo,TX,Webb,956-722-1417,,Civil Litigation,3910 E Del Mar Blvd Ste 107,78041,Laredo,3,3,2026-09-13,State Bar of Texas Member Directory; manual verified search
U.S. Navy JAGC,,,,Laredo,TX,Webb,808-255-4404,,General,301 Nebraska St,78041,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"VIELMA LAW FIRM, P.L.L.C.",https://vielmalawfirm.com/,,,Laredo,TX,Webb,956-725-5500,,Criminal Defense,1007 San Dario Ave,78040,Laredo,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Valls & Marroquin LLP,,,,Laredo,TX,Webb,956-602-0699,,Civil Litigation,6557 Metro Ct Ste 2,78041,Laredo,3,2,2026-09-13,State Bar of Texas Member Directory
Veronica May Russinovich Procasky,,,,Laredo,TX,Webb,,,General,"2344 Laguna Del Mar Court, Suite 104",78041,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Victor Andres Gonzalez,https://www.victorgonzalezllc.com/,,,Laredo,TX,Webb,956-307-3775,vg@victorgonzalezllc.com,General,PO Box 450271,78045,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Victoria Maryanne Nicholls,,,,Laredo,TX,Webb,,,General,1311 Wingfoot Loop,78045,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Villafranca Law Offices,,,,Laredo,TX,Webb,956-729-9400,,Criminal Defense,1719 Washington St,78040,Laredo,5,1,2026-09-13,State Bar of Texas Member Directory
Violetta Andrea Villarreal,,,,Laredo,TX,Webb,,,General,1110 Washington St,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Virginia Joyce Aranda,,,,Laredo,TX,Webb,956-523-4101,,General,Public Defender 1110 Washington St Ste 102,78040,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
"Whitworth Cigarroa, PLLC",https://whitworthcigarroa.com/,,,Laredo,TX,Webb,956-727-4441,,Personal Injury,602 E Calton Rd Fl 2,78041,Laredo,5,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Xavier Adrian Charles,,,,Laredo,TX,Webb,956-523-4900,,General,"1110 Victoria, Suite 401",78042,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Yu-hsien Huang,,,,Laredo,TX,Webb,956-597-3100,,General,401 E Hillside Rd,78041,Laredo,4,1,2026-09-13,State Bar of Texas Member Directory
Zaffirini and Castillo,https://www.zaffirinilaw.com/,,,Laredo,TX,Webb,956-724-8355,,Civil Litigation,1407 Washington St,78040,Laredo,3,2,2026-09-13,State Bar of Texas Member Directory; manual verified search
law office of Maria Elena Morales,,,,Laredo,TX,Webb,956-723-5031,,Estate Planning,PO Box 6524,78042,Laredo,2,1,2026-09-13,State Bar of Texas Member Directory
