law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority,number_of_lawyers,date_pulled,source
Mokolo Law Firm PLLC,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Monica Miller Lopez,,,,,TX,Montgomery,,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Montgomery Central Appraisal District,,,,,TX,Montgomery,936-539-8684,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Nancy Carol Laha Clark,,,,,TX,Montgomery,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Nanette Gardipee,,,,,TX,Montgomery,,,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Ndubisi Nnaemeka Ogbodo,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Nebius Group NV,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Nicholas Paul Gastal,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Nicole Graham,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Nisreen Bano Amiji,,,,,TX,Montgomery,,,Civil Litigation,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Nora Moon Norman,,,,,TX,Montgomery,,,Immigration,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Olga Marie Baudelaire,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Oscar Orlando Aguilar,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Patrice McDonald,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Patricia Small Burroughs,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Patrick Roane McKee,,,,,TX,Montgomery,,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Philecia Lea Harris Moore,,,,,TX,Montgomery,,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
RFH Law Firm,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Randall Byron Deputy,,,,,TX,Montgomery,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Randle G. Jones,,,,,TX,Montgomery,,,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Rebecca Ann McMichael,,,,,TX,Montgomery,713-818-8947,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Rex Morris Shannon,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Reyes Blum, PLLC",https://reyesblum.com/,,,,TX,Montgomery,713-270-7171,,Immigration,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Richard E. Blohm,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Richard Milford, PLLC",,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Riley Francis Friedle,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Rissel Christy Saucedo,,,,,TX,Montgomery,,,Immigration,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Robert Bradley White,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Robert Douglas Magnussen,,,,,TX,Montgomery,281-723-5873,,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
"Robert Mensinger Law, PLLC",,,,,TX,Montgomery,281-793-6757,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Rodolfo Valentin Gutierrez Garcia,,,,,TX,Montgomery,,,General,"Av. Rio Caura, Centro Empresarial Torre",,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Ronald C. Geedman,,,,,TX,Montgomery,,,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Ross Michael Sewell,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
SABIC,,,,,TX,Montgomery,713-435-2671,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Samantha P. Shyam,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Samuel Rice Bethea,,,,,TX,Montgomery,713-252-2579,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Sandra Reyes,,,,,TX,Montgomery,,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Sara Elizabeth Holt,,,,,TX,Montgomery,281-460-4524,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Sarah Townsend Horn,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Scott Landers Miller,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Shannon Elisabeth Simmons,,,,,TX,Montgomery,,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Shannon Rall Perkins,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Shondah Renee Sherman,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Shunit Estrov,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Sikander Lalani,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Six Flags,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Skyview Legal PC,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Somanshu Sharma,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Sonam M. James,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Sophie Robinson,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Stanley Black and Decker,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Stanley Willis Kabzinski,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Stephen Paul Zajonc,,,,,TX,Montgomery,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Stephen Schlacks Attorney At Law,,,,,TX,Montgomery,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Sternau Law Firm,,,,,TX,Montgomery,,,Immigration,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Steve Alexander McKeithen,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Steven Flynn,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Steven Michael Lombardo,,,,,TX,Montgomery,832-603-3763,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Susie Mary Frances Singer,,,,,TX,Montgomery,,,Estate Planning,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Suzanne H. Stovall,,,,,TX,Montgomery,936-537-5933,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Tariq A. Khan,,,,,TX,Montgomery,832-641-2777,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"The CYA Law Firm, PLLC",,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"The Law Office of Chad Zubi, PLLC",https://chadzubi.com/,,,,TX,Montgomery,832-777-8924,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The Moses Law Firm,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
The Shanahan Law Firm,https://shanahanfirm.com/,,,,TX,Montgomery,216-363-1700,,Employment Law,,,Houston,3,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
The Themis Group LLC,,,,,TX,Montgomery,346-497-2356,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Thomas A McHale, Attorney at Law",,,,,TX,Montgomery,832-631-6124,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Thomas Edward Brewer,,,,,TX,Montgomery,,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
"Thomas K. Kruppstadt, P.C.",,,,,TX,Montgomery,713-539-9009,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Thomas P. ""Tommy"" Sullivan, Attorney at Law",,,,,TX,Montgomery,214-629-8073,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Thomas Quinn,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Tiffany M. Wimberly,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Titilayo Suliat Rasaki,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Todd Drake Law, PLLC",http://tdrakelaw.com/,,,,TX,Montgomery,,,Real Estate,,,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Trisha Marie Tylman,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Vianni Del Pilar Lopez,,,,,TX,Montgomery,,,Personal Injury,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Weatherford Law Firm,,,,,TX,Montgomery,281-435-6025,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Wesley Scott Little,,,,,TX,Montgomery,713-552-3531,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
William Price Gunnell,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Zachary Boone Hammond,,,,,TX,Montgomery,,,General,,,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Zachary David Capra,,,,,TX,Montgomery,,,Criminal Defense,,,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
2nd Judicial Administrative Region,,,,Conroe,TX,Montgomery,,,Criminal Defense,"301 N. Thompson, Suite 102",77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Aaron Tyler Epstein,,,,Conroe,TX,Montgomery,,,Civil Litigation,2719 Bay Laurel Ln,77304,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Abrams Law Firm,https://abramslawfirm.net/,,,Conroe,TX,Montgomery,832-524-3609,bradford@abramslawfirm.net,Personal Injury,9976 Preserve Way,77385,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Adam W. Dietrich, PC",https://adtxlaw.com/,,,Conroe,TX,Montgomery,936-703-3127,katie@adtxlaw.com,Criminal Defense,215 Simonton St,77301,Houston,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Aletha Harris Firm, PLLC",,,,Conroe,TX,Montgomery,713-703-1819,,Estate Planning,307 N San Jacinto St,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
"Alsbrooks Law Firm, PLLC",https://alsbrookslaw.com/,,,Conroe,TX,Montgomery,936-202-2882,,Criminal Defense,1110 N Loop 336 W Ste 340,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Ameer Faruk Gopalani,,,,Conroe,TX,Montgomery,,,General,118 Meadow Landing Dr.,77384,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Andrew Joseph Daniel,,,,Conroe,TX,Montgomery,,,Criminal Defense,PO Box 3699,77305,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
"Anglin Law Firm, PLLC",,,,Conroe,TX,Montgomery,713-770-6362,,General,3600 Fm 1488 Rd Ste 120 PMB 230,77384,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Attorney of Record,,,,Conroe,TX,Montgomery,936-321-7721,,General,19151 Oak Canyon Dr,77385,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Baker & Beck, PLLC",https://bakerbeck.com/,,,Conroe,TX,Montgomery,936-494-2444,,Criminal Defense,2751 S Loop 336 W,77301,Houston,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
"Best Lawyer Ever, LLC",https://conroelawfirm.com/,,,Conroe,TX,Montgomery,936-701-1010,,Criminal Defense,700 Galveston St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Bloodworth Law Firm, PLLC",https://bloodworthlawfirm.com/,,,Conroe,TX,Montgomery,936-291-3100,,Criminal Defense,"303 Longmire Rd, Suite 402",77304,Houston,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Bradford L. Atkinson & Associates, PLLC",,,,Conroe,TX,Montgomery,936-539-5554,,Estate Planning,322 Metcalf St,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Brandi Worsham Williams,,,,Conroe,TX,Montgomery,281-382-5908,,Estate Planning,13200 Misty Sage Dr,77302,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
"Brenda E. Martin, Attorney at Law",,,,Conroe,TX,Montgomery,936-697-0805,,Criminal Defense,P.O. Box 674,77305,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Brian Foley Law PLLC,https://www.brianfoleylaw.com/,,,Conroe,TX,Montgomery,936-596-0407,,Criminal Defense,412 W Phillips St Ste 125,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Brinkman Law,,,,Conroe,TX,Montgomery,713-582-7723,,Civil Litigation,12353 Oak Cove Pointe,77304,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Brittany Elaine Hansford,,,,Conroe,TX,Montgomery,936-539-7800,,General,207 W Phillips St Fl 2,77301,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Bryan Patrick Fowler,,,,Conroe,TX,Montgomery,936-539-3372,,Real Estate,300 W Davis St Ste 510,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
CULBERSON LAW OFFICE,https://culbersonlaw.com/,,,Conroe,TX,Montgomery,936-202-9607,sheri@culbersonlaw.com,Criminal Defense,204 W Davis St,77301,Houston,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
Casey Loring Lawyer PLLC,https://loringlawyer.com/,,,Conroe,TX,Montgomery,936-441-8860,celoring@gmail.com\&quot;,Criminal Defense,223 Simonton St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Cassandra Marie Marchesani,,,,Conroe,TX,Montgomery,,,Criminal Defense,207 W Phillips St 2nd Fl,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Christopher C. Forbes & Associates PLLC,https://www.chrisforbeslaw.com/,,,Conroe,TX,Montgomery,713-882-1582,chris@chrisforbeslaw.com,Estate Planning,1624 Shady Oaks Dr,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia
"Claire E. Lindsay, PLLC",,,,Conroe,TX,Montgomery,281-305-2526,,Estate Planning,223 Simonton St Ste 1,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Conner Bree Tichota,,,,Conroe,TX,Montgomery,936-333-2526,,Criminal Defense,414 West Philips St.,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Crowl and Crowl PLLC,https://crowlandcrowl.com/,,,Conroe,TX,Montgomery,936-647-2631,,Criminal Defense,220 N Thompson St Ste 101,77301,Houston,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Dana L. Garrett,,,,Conroe,TX,Montgomery,936-756-3417,,Estate Planning,1212 N Loop 336 W,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Daniel A Sanjenis Atty at Law,,,,Conroe,TX,Montgomery,305-562-0660,,Criminal Defense,793 Angelina Ct,77302,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Daniel C. Rice Attorney at Law,,,,Conroe,TX,Montgomery,936-443-8106,,Personal Injury,3115 Wilson Rd,77304,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Daniel Dale Plake,,,,Conroe,TX,Montgomery,936-539-7828,,Personal Injury,501 N Thompson St Ste 300,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
"Darin J. Ray, attorney",,,,Conroe,TX,Montgomery,936-756-6555,,Criminal Defense,709 N San Jacinto St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"David A. Himes & Associates, PLLC",,,,Conroe,TX,Montgomery,651-792-5897,,Bankruptcy,548 Shenandoah Park,77302,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
David A. Kocian,,,,Conroe,TX,Montgomery,,,Real Estate,13314 Southshore DR,77304,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
David J. Owens,,,,Conroe,TX,Montgomery,832-239-0006,,General,7320 Teas Cottage Drive,77304,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Dean Gehring - Attorney at Law,https://attorneydeangehring.com/,,,Conroe,TX,Montgomery,936-499-5915,gehring@consolidated.net,Criminal Defense,701 N Loop 336 E Ste 106,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Dionne Law,,,,Conroe,TX,Montgomery,936-549-2825,,Criminal Defense,203 Simonton St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
"Dossey & Jones, PLLC",https://www.dossey.com/,,,Conroe,TX,Montgomery,281-362-9909,,Estate Planning,600 River Pointe Dr Ste 200,77304,Houston,2,4,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; manual verified search
"Douglas W. Atkinson and Associates, P.L.L.C.",,,,Conroe,TX,Montgomery,936-760-0303,,Criminal Defense,322 Metcalf St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Duckworth & Ray, L.L.P.",https://www.duckworthandray.com/,,,Conroe,TX,Montgomery,936-756-6555,,Criminal Defense,709 N. San Jacinto St.,77301,Houston,5,3,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
E. Stephanie Hebert,,,,Conroe,TX,Montgomery,,,Estate Planning,PO Box 1982,77305,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Earl L. Pryor,http://www.earllpryor.com/,,,Conroe,TX,Montgomery,936-539-4600,,Criminal Defense,200 River Pointe Dr Ste 250,77304,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; Justia
Elliott & Little,https://www.elliottandlittle.com/,,,Conroe,TX,Montgomery,936-718-1706,contact@elliottandlittle.com,Personal Injury,817 N Thompson St,77301,Houston,5,2,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Enax Law Firm, P.L.L.C.",https://www.enaxlawfirm.com/,,,Conroe,TX,Montgomery,281-598-8997,blake.enax@enaxlawfirm.com,Criminal Defense,412 W Phillips St Ste 123,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Erica Jackson Law, PLLC",,,,Conroe,TX,Montgomery,832-653-9372,,General,307 N San Jacinto St,77301,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Everett Dale Cox,,,,Conroe,TX,Montgomery,713-705-5168,,Employment Law,21115 Blair Rd,77385,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Floyd Law Office,https://floydlawoffice.net/,,,Conroe,TX,Montgomery,972-921-8910,,Real Estate,318 North Main Street,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
"Griffin & Cain Attorneys at Law, PC",https://griffinandcainattorneys.com/,,,Conroe,TX,Montgomery,936-539-1011,,Criminal Defense,400 W Davis St Ste 200,77301,Houston,5,5,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
H. Wayne White,,,,Conroe,TX,Montgomery,281-797-8484,,Estate Planning,206A S Loop 336 W PMB 165,77304,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
"Heather E. Hoblit, Attorney-at-Law",,,,Conroe,TX,Montgomery,936-662-7235,,Criminal Defense,318 N Main St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
"Herbig Law Group, PLLC",https://conroelawyers.com/,,,Conroe,TX,Montgomery,936-245-1974,info@herbiglawgroup.com,Estate Planning,220 West Davis Street,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia
Holly Ann D'Andrea,,,,Conroe,TX,Montgomery,936-520-5418,,Immigration,806 Hilbig Rd Ste 2-300 Ste 2-100,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
"Hope & Causey, P.C.",https://www.hope-causey.com/,,,Conroe,TX,Montgomery,936-441-4673,derek@hope-causey.com,Personal Injury,PO Box 3188,77305,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Hopkins Law Firm,https://www.hopkinslaw.org/,,,Conroe,TX,Montgomery,936-441-0663,service@hopkinslaw.org,Criminal Defense,118 W Pauline St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
ICE/OPLA,,,,Conroe,TX,Montgomery,,,Criminal Defense,500 Hilbig Road,77002,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Ivan Crespo Law Office,http://www.ivancrespo.com/index.html,,,Conroe,TX,Montgomery,832-838-4200,ivancrespolegal@gmail.com,Criminal Defense,702 W Dallas St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jack McCormick,,,,Conroe,TX,Montgomery,936-756-0995,,Criminal Defense,414 W Phillips St Ste 100,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
James Dillon Roberts,,,,Conroe,TX,Montgomery,936-539-7800,,General,207 W Phillips 2nd Floor,77301,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
James Patrick McCann,,,,Conroe,TX,Montgomery,713-822-2236,,General,James P. McCann 596 Fairway Court,77302,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jamie Nicole LeVie,,,,Conroe,TX,Montgomery,936-539-7800,,General,207 W. Phillips 2nd Floor,77301,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jane Marie Black,,,,Conroe,TX,Montgomery,832-274-4875,,General,15003 Mulberry Hallow Street,77302,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
Jarrod Lee Walker,,,,Conroe,TX,Montgomery,936-538-3532,,Criminal Defense,207 W PHILLIPS ST,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Jeffrey Harris Ullrich,,,,Conroe,TX,Montgomery,936-756-8585,,Estate Planning,1512 N I45,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Jeffrey M. Staples,,,,Conroe,TX,Montgomery,281-364-9596,,Criminal Defense,4442 Wapama Falls Loop,77303,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
"Jeredith Jones, Attorney at Law",https://joneslawtx.com/,,,Conroe,TX,Montgomery,936-209-3516,,Criminal Defense,220 W Davis St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jessica Anne Day,,,,Conroe,TX,Montgomery,281-627-8152,,Criminal Defense,122 W Davis St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Jessica M. Osteicoechea Romero,,,,Conroe,TX,Montgomery,,,General,255 Navasota Narrows Way,77304,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
John Edward Choate,https://conroelawoffice.com/,,,Conroe,TX,Montgomery,936-441-2999,johnc@conroelawoffice.com,Criminal Defense,116 W Lewis St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website; Justia
John Richard Dantche,http://www.dantchelaw.com/,,,Conroe,TX,Montgomery,936-539-0023,john@dantchelaw.com,Estate Planning,200 River Pointe Dr Ste 250,77304,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
John Stephen Green,,,,Conroe,TX,Montgomery,713-752-8696,,Estate Planning,101 W Phillips St Ste B,77301,Houston,2,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Joslynn Anderson Attorney,,,,Conroe,TX,Montgomery,936-588-6777,,Estate Planning,13921 Hwy 105 W,77304,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
"Justice By Carter, PLLC",https://justicebycarter.com/,,,Conroe,TX,Montgomery,346-531-3910,caseupdatesbillinginquiries@justicebycarter.com,General,525 Woodland Square Boulevard Suite 250,77384,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Justin Michael Fowles,,,,Conroe,TX,Montgomery,,,Criminal Defense,412 W. Phillips St. #124,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Kara P. Cummins,,,,Conroe,TX,Montgomery,,,General,17116 Sandstone St,77302,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Katherine H. Baker, Attorney",,,,Conroe,TX,Montgomery,936-788-3513,,Estate Planning,9032 Water Buck Lane,77303,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
Kaye Ellis Stone,,,,Conroe,TX,Montgomery,,,Criminal Defense,PMB 310 206-A S. Loop 336 W.,77304,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Lana Jane Carpenter,,,,Conroe,TX,Montgomery,832-483-2911,,Real Estate,1904 GRAYSTONE HILLS DR,77304,Houston,2,1,2026-09-13,State Bar of Texas Member Directory
"Larson & Weisinger, Attys.",,,,Conroe,TX,Montgomery,936-524-0548,,Real Estate,9456 Lake Conroe Drive,77304,Houston,2,2,2026-09-13,State Bar of Texas Member Directory
"Laura Marburger, P.C.",,,,Conroe,TX,Montgomery,936-756-5400,,General,204 W Lewis St,77301,Houston,4,1,2026-09-13,State Bar of Texas Member Directory
"Law Firm of Shandell C. George, PLLC",,,,Conroe,TX,Montgomery,936-410-4457,,Civil Litigation,245 Fm 1488 Rd Apt 1017,77384,Houston,3,1,2026-09-13,State Bar of Texas Member Directory
Law Office of CD Gibbs,,,,Conroe,TX,Montgomery,936-756-7134,,Criminal Defense,318 N Main St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Chris Allen,https://www.conroecriminaldefenselawyers.com/,,,Conroe,TX,Montgomery,936-539-5522,,Criminal Defense,430 N Main St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Conrad Guthrie,,,,Conroe,TX,Montgomery,713-337-4040,,Personal Injury,103 Sweet Leaf Grove Lane,77384,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
Law Office of Debra Ullrich Garcia,,,,Conroe,TX,Montgomery,936-756-4155,,General,220 N Thompson St Ste 203,77301,Houston,4,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of Edna Herrera Dinsdale,https://dinsdalelaw.com/,,,Conroe,TX,Montgomery,956-271-0352,edna.dinsdale@gmail.com,Criminal Defense,"336 1/2 N. Main Street, Suite 211",77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory; State Bar self-reported website
Law Office of George E. Renneberg,,,,Conroe,TX,Montgomery,936-756-8181,,Criminal Defense,411 Nugent St,77301,Houston,5,1,2026-09-13,State Bar of Texas Member Directory
